sell_id,price
1099427284,804151.0
1096405886,2133857.0
1100195294,666416.0
1099827282,517734.0
1100076198,2549703.0
1090159352,2771988.0
1098987386,1441660.0
1098639040,1200481.0
1099933039,1014275.0
1099565572,554115.0
1099886384,907333.0
1099368814,368398.0
1100258220,931179.0
1100031980,966144.0
1096128862,1189830.0
1099201856,500892.0
1100069204,858680.0
1100166212,1778337.0
1099422504,866854.0
1094044520,4560994.0
1097839332,509799.0
1098849394,3686834.0
1100089736,1447618.0
1100012500,7375688.0
1100128318,2433639.0
1099842916,4265494.0
1092119682,415135.0
1100214098,559214.0
1098605890,829902.0
1100150544,1816759.0
1100019116,5598818.0
1099721446,974481.0
1100130492,460471.0
1083039490,1750674.0
1100177694,854538.0
1100062552,2941725.0
1096561646,840416.0
1099890274,2357689.0
1099057118,1427001.0
1093583786,1237593.0
1100140056,1684244.0
1099685496,1533293.0
1099042586,1811765.0
1098618840,1499370.0
1100095520,2289827.0
1100112830,1273267.0
1077604267,1746277.0
1097414603,832743.0
1100173040,1769194.0
1098466772,720160.0
1099881458,669686.0
1099856322,1527221.0
1083580587,653867.0
1099751676,845051.0
1094394870,915249.0
1093144596,2648188.0
1100099276,978329.0
1099408382,796374.0
1100088104,2390497.0
1047185026,1360102.0
1099870252,1244116.0
1098567252,1066134.0
1085436332,395927.0
1100136230,1612931.0
1097862496,1356182.0
1099969146,7577940.0
1099976830,1382955.0
1099930109,3057451.0
1098612188,1344709.0
1095091964,4776858.0
1099783808,5894377.0
1100050570,1237156.0
1100051590,3891564.0
1099626654,4541891.0
1093763508,8410136.0
1087388048,1497860.0
1100182624,550601.0
1099345640,451388.0
1095736482,805376.0
1100156962,4013245.0
1001403361,1124314.0
1100254912,2058331.0
1088721444,974882.0
1098423266,1043942.0
1099361748,5999974.0
1097911468,1126743.0
1095355398,791108.0
1092508710,2090587.0
1098618784,3054409.0
1100141098,1099222.0
1083735735,2363487.0
1100129226,2078267.0
1099874414,592816.0
1095459600,3369182.0
1098977612,490116.0
1100263286,1815738.0
1099359460,1445323.0
1099849396,2455115.0
1099741426,2793883.0
1099881014,1775754.0
1099661628,8392303.0
1098205732,476910.0
1096030170,792206.0
1097895200,3768924.0
1099036546,2673064.0
1100263746,1383989.0
1097562206,1128475.0
1099996760,1931390.0
1096606948,856792.0
1097338988,2679240.0
1090272306,2789318.0
1096396090,1306328.0
1100068146,1989629.0
1034145469,981950.0
1100118814,553820.0
1098511932,3809374.0
1098854776,4848232.0
1100044358,2595678.0
1098998202,682991.0
1099650844,1543546.0
1100119218,778556.0
1099949056,4884246.0
1100236724,3110206.0
1098391704,966333.0
1094637690,461588.0
1093539954,1891828.0
1098017782,424736.0
1100140582,878575.0
1098776926,672291.0
1093050534,463037.0
1100193314,2928495.0
1100015404,3776821.0
1098163872,3388924.0
1099325458,965243.0
1091433330,1276722.0
1100214542,981165.0
1096720474,789742.0
1091800948,600910.0
1100140994,1312057.0
1097450658,958466.0
1100023524,2987590.0
1096392102,827564.0
1097681922,1139722.0
1098793174,2084871.0
1089318628,1628635.0
1091196932,782808.0
1100006942,1037289.0
1100171464,1396632.0
1099438018,5493739.0
1091998274,5248981.0
1088751788,2667301.0
1098823408,716005.0
1099955174,2572342.0
1099996934,1634322.0
1099067938,2101781.0
1100110756,1489347.0
1073075616,1229443.0
1099777954,3243694.0
1099024044,1198101.0
1033486211,730204.0
1099604288,1259967.0
1099514392,3148648.0
1096551360,611162.0
1099947966,1527174.0
1099742748,2424821.0
1099716406,3526974.0
1099530956,498752.0
1095291456,746068.0
1099219040,913758.0
1099894684,462348.0
1098792998,1423016.0
1099709106,1102867.0
1096325396,1202550.0
1098575602,603458.0
1099217802,721684.0
1100147766,2588260.0
1099526918,4041761.0
1100107714,2488283.0
1100016506,433916.0
1100207154,1164256.0
1100190494,3879861.0
1100115178,2057902.0
1099201830,865399.0
1100019112,2939383.0
1100178434,1073053.0
1099096722,1150425.0
1099213222,472841.0
1100181462,2142935.0
1098878776,1097457.0
1100126074,794247.0
1099996800,1301765.0
1099795512,660594.0
1099718646,2180603.0
1099616302,693714.0
1099983558,979455.0
1100219086,2713148.0
1100039702,648067.0
1096739576,899648.0
1098765988,1654943.0
1099608946,3604631.0
1099256536,475797.0
1094503952,1575672.0
1099589714,1336425.0
1099741186,977496.0
1100168572,6228480.0
1095766038,1249325.0
1095814296,813385.0
1097275066,1031045.0
1099850398,10673823.0
1100036468,901240.0
1090326530,1684005.0
1098729528,982029.0
1099731574,761088.0
1098636496,842283.0
1100083460,698648.0
1099931425,1545065.0
1099591816,1007874.0
1095144452,1963651.0
1100052004,3815723.0
1099976446,1079996.0
1099358486,2593970.0
1100035476,2242928.0
1100026588,634853.0
1097112168,1491902.0
1091119226,522912.0
1100011288,2313513.0
1087406218,1214426.0
1095666484,537837.0
1093389008,1901988.0
1100175770,1747384.0
1096315314,1518998.0
1097428934,1922334.0
1099679102,1039237.0
1099955040,12548353.0
1099624874,1770710.0
1090410984,524513.0
1100082380,552279.0
1099659692,766727.0
1099828238,1565764.0
1095278718,495026.0
1091995140,1877151.0
1092432196,8120639.0
1099153198,1233683.0
1099427346,1869431.0
1094979108,1253998.0
1098515080,1430610.0
1098797728,444306.0
1095517382,1323156.0
1099913770,1160244.0
1098668786,1514298.0
1084060647,603292.0
1099054900,914941.0
1099228048,1257010.0
1098857316,1088817.0
1099540482,5759393.0
1095807324,667593.0
1099523644,879109.0
1099617766,1564904.0
1099790664,5641526.0
1100076402,3238002.0
1098497606,2824805.0
1099852714,3379512.0
1100011490,2480172.0
1100130494,4026792.0
1099461150,4577173.0
1099719376,450851.0
1099939636,917847.0
1099867658,1305642.0
1098489086,2048272.0
1099121741,3815855.0
1098869652,3814053.0
1100179462,1454511.0
1100163538,1447311.0
1099936831,1108606.0
1100163090,2296379.0
1099802870,530419.0
1092530058,519753.0
1099635774,1152028.0
1100087722,4184003.0
1099720124,4066891.0
1099868280,2472171.0
1100177760,872314.0
1096955344,529351.0
1100170308,5304209.0
1094940966,1030094.0
1100217490,1110995.0
1099605866,1238722.0
1100036102,1181641.0
1086522998,5030048.0
1100203314,1809020.0
1100179484,3176245.0
1098386662,1850000.0
1099668762,2405899.0
1098337796,462934.0
1100000208,691906.0
1098704214,3316077.0
1100107176,1198640.0
1100051726,1141784.0
1099902866,884247.0
1099685882,1680354.0
1089675903,1985764.0
1094124060,2231690.0
1099810908,2059910.0
1095366634,1393865.0
1097026930,1249982.0
1098168148,1481837.0
1100010786,812310.0
1097587290,467019.0
1100270492,5445261.0
1097114166,2119404.0
1099946618,1727664.0
1100150116,853098.0
1099511080,2612306.0
1098515156,3242778.0
1095531026,1659371.0
1098765740,645857.0
1073210886,898641.0
1099107393,2319152.0
1099309688,624150.0
1099523410,627727.0
1098535192,555696.0
1099176970,1017619.0
1099865174,6001917.0
1093927466,1656067.0
1099404806,1246393.0
1100242104,1439339.0
1098646184,1789822.0
1099135368,2399114.0
1083881609,647052.0
1095492272,685057.0
1098214966,2559843.0
1098939698,1299713.0
1100182344,866654.0
1098445034,2147503.0
1099617840,3337121.0
1099927194,1189201.0
1096282944,1453621.0
1100021468,790187.0
1100147154,1443452.0
1088558518,2558337.0
1100034732,878020.0
1035065663,968782.0
1093680396,2224751.0
1098854998,891610.0
1099462314,2805277.0
1097990014,3062288.0
1100150772,2688685.0
1100203554,2401459.0
1099511896,2836644.0
1075513009,608939.0
1099863118,1230669.0
1085148244,1627243.0
1100191510,3326383.0
1092873364,2093515.0
1100013986,2519425.0
1091392286,594221.0
1100113534,1511846.0
1098709988,1198975.0
1099448120,1352027.0
1100051582,7831066.0
1100003758,907157.0
1071032499,1001375.0
1099588946,2337272.0
1100013350,1349863.0
1096603492,6615219.0
1099257710,2453212.0
1099972916,1266216.0
1099413506,4428448.0
1098633064,493165.0
1092569818,647378.0
1100058386,535143.0
1098601642,1639031.0
1098575560,1503597.0
1100183238,4463396.0
1091532026,1689019.0
1099440478,1163310.0
1100125756,1906567.0
1095016764,2939683.0
1099930639,5108745.0
1099413360,2356815.0
1099503850,1326558.0
1099742576,688926.0
1099683160,1994457.0
1097993584,1082178.0
1100147922,5728448.0
1097086556,1077417.0
1100043740,380424.0
1099950198,8702693.0
1079099432,1522581.0
1100191768,527313.0
1097839242,644312.0
1100036314,1639374.0
1099952062,2514874.0
1100147378,387431.0
1100258712,5716902.0
1100236202,1263928.0
1094472968,656763.0
1095113956,1487539.0
1099509748,2618455.0
1099639126,1844826.0
1097727582,1064608.0
1100091476,756647.0
1098474948,816302.0
1100140306,2041343.0
1094548978,443840.0
1099348372,1164088.0
1092823804,690527.0
1096838436,1015578.0
1099343868,1161737.0
1100132110,1360357.0
1100044590,1398999.0
1099807146,2156707.0
1095797968,960202.0
1095564408,718133.0
1099081422,2350014.0
1099844288,463700.0
1100204912,1460754.0
1096180580,1498690.0
1099939664,1064533.0
1099525576,2087103.0
1097370130,2196927.0
1099952534,1658700.0
1099844630,2451972.0
1100044876,801445.0
1098750288,1047394.0
1100081136,482698.0
1097877916,1901566.0
1098901418,1162920.0
1099815170,1339127.0
1099852592,2278351.0
1100010026,579649.0
1100205160,1653952.0
1097251812,2037063.0
1100136530,458809.0
1098629662,905379.0
1100157128,1149502.0
1096726328,1044992.0
1098823464,750099.0
1100031984,2019596.0
1091374854,4349675.0
1095183024,871472.0
1099706540,1560611.0
1099787872,439547.0
1095471172,1761196.0
1099839734,5180489.0
1099466484,837261.0
1099651162,673083.0
1099852656,1399551.0
1100233444,846928.0
1097456786,848229.0
1090591616,810096.0
1100235164,909814.0
1099469454,2823588.0
1098603362,434677.0
1098733762,1311929.0
1100048674,1682767.0
1100009652,4751555.0
1094239048,982559.0
1099964236,985952.0
1100193078,6563333.0
1098370262,1820023.0
1099126974,1597146.0
1096452366,4910556.0
1100018018,1304611.0
1100248206,3556834.0
1099980594,1351222.0
1099759590,1064036.0
1088041546,2675938.0
1099990052,2398329.0
1099755750,440441.0
1096328398,776442.0
1099930417,585266.0
1096699100,2277544.0
1094054234,1590827.0
1075598379,1145917.0
1098011010,1867470.0
1100217072,2448833.0
1095493590,1069804.0
1099837072,674263.0
1100178188,1207457.0
1099602352,1250964.0
1096183138,2691848.0
1099322148,775504.0
1099914588,2193118.0
1100152678,2543890.0
1091361052,1173873.0
1096970342,1541202.0
1094119934,1240154.0
1100044718,2019970.0
1096060494,1980036.0
1099574052,1018306.0
1099831002,658723.0
1099837116,516425.0
1100027052,3732085.0
1096599054,1333814.0
1099865228,1229295.0
1095060770,2608713.0
1099907244,1359077.0
1099176586,875520.0
1099988892,2967591.0
1099643236,557327.0
1090733080,2098165.0
1098770946,4422710.0
1099879370,2047460.0
1100238394,2752381.0
1095883220,480349.0
1099850046,404434.0
1099985602,1889161.0
1099833336,1257399.0
1099943798,1093609.0
1097746312,2578742.0
1099204156,511622.0
1084457605,1255133.0
1096650962,1927130.0
1097907828,2668665.0
1094869308,453439.0
1099438020,8562626.0
1100263264,1085195.0
1100018218,1639838.0
1097292860,1070206.0
1099593028,2084570.0
1099445734,4601090.0
1099552276,1086464.0
1098601246,408258.0
35782220,445127.0
1098530414,932550.0
1100214312,432800.0
1099825836,1024370.0
1099987414,1113677.0
1099534296,1755154.0
1099058776,5352437.0
1098996750,586839.0
1098986274,1474275.0
1095066024,3450913.0
1099664178,2012291.0
1100169504,1669056.0
1099843420,1393543.0
1100087720,5724995.0
1099737102,873949.0
1099902812,1471006.0
1100048356,1746975.0
1099115889,885442.0
1099544374,1089389.0
1097402350,1722619.0
1097331694,656411.0
1095500116,1277994.0
1099966874,843159.0
1099207298,654797.0
1086869318,527204.0
1094300816,1692445.0
1090834616,549429.0
1086371664,3060843.0
1100135132,2744136.0
1100108456,1104005.0
1099843806,1495031.0
1100012586,447170.0
1099803846,362546.0
1098510202,520527.0
1099670302,4018755.0
1099970086,1057191.0
1089258286,4870288.0
1099650568,643777.0
1098088054,2580481.0
1093396970,4436437.0
1100103040,5359992.0
1098166108,888224.0
1098086832,1049446.0
1100194940,954188.0
1098309544,6054831.0
1097206296,1683530.0
1095236030,1293919.0
1099484752,1347561.0
1100061448,583154.0
1100207148,1397950.0
1100083890,1212354.0
1100126800,2248099.0
1098985836,3313003.0
1084515633,719526.0
1099893346,1489345.0
1095866698,2203371.0
1099945076,559452.0
1100037280,1391021.0
1083142112,667090.0
1100018166,2685013.0
1092745716,5945344.0
1100210370,1818305.0
1100151434,1821532.0
1087561872,511241.0
1100063080,1497489.0
1098328640,2220470.0
1100049014,1400056.0
1099804926,1003025.0
1089402264,938474.0
1100098300,4427746.0
1099974350,1756223.0
1098110156,2015438.0
1099967306,1339433.0
1100027108,7529168.0
1100037062,10107416.0
1100200418,3292733.0
1099790124,894904.0
1087258958,431269.0
1094740782,1020898.0
1100136436,1938031.0
1099459012,2652435.0
1096853278,1304411.0
1086871502,1372280.0
1100200056,1516606.0
1096571256,1622115.0
1098335700,982906.0
1100077694,1586035.0
1100145806,4758927.0
1100255688,1736828.0
1100089244,11145515.0
1095622366,3759217.0
1099910896,975129.0
1100209806,2205250.0
1095031518,1084339.0
1100263426,1331110.0
1100214626,608914.0
1100235152,1027541.0
1099784540,1603672.0
1100127398,1126750.0
1100099274,1471683.0
1100186144,2779957.0
1098875506,1322328.0
1099009624,1063467.0
1100108446,6057656.0
1098039720,856794.0
1099777160,1865932.0
1095980598,553552.0
1099601806,561039.0
1099585676,797860.0
1094251932,1095582.0
1098743736,2202501.0
1099822104,1282297.0
1097283878,1243201.0
1088488828,2676401.0
1099617426,1164713.0
1099812128,1530113.0
1100072020,1711456.0
1098720532,6585162.0
1099986400,857244.0
1092868126,1185683.0
1099502818,4483806.0
1095364342,1181038.0
1097873826,1034075.0
1099969128,1315919.0
1099159914,1042815.0
1099608984,473650.0
1100001746,791893.0
1100068728,348563.0
1098859480,1308969.0
1099142784,9639551.0
1099507574,1208647.0
1099306032,3168416.0
1099058406,1030127.0
1099294252,661667.0
1099647988,5367051.0
1100063922,1613527.0
1100113274,2254355.0
1099978360,1423441.0
1099424472,607322.0
1099340738,5675108.0
1095526024,453805.0
1099853730,2601503.0
1097492158,2981260.0
1099688310,2571578.0
1098748786,867330.0
1097033772,566592.0
1098603634,5297608.0
1100115568,2987620.0
1091085798,807013.0
1098313930,938615.0
1100230028,799430.0
1099915694,430562.0
1098990688,3329643.0
1099834864,3855474.0
1097118060,755993.0
1099779706,1010295.0
1094126362,1929300.0
1099926050,1561834.0
1099895820,2765959.0
1099566634,674372.0
1095177168,966807.0
1099852604,2255098.0
1100173550,3380963.0
1099587572,656305.0
1098450758,1222001.0
1098712936,1571525.0
1095698600,384362.0
1093354336,944272.0
1100062006,1309727.0
1093635570,1988609.0
1100128280,2125986.0
1097981486,4234491.0
1097393616,1356270.0
1099496476,1350347.0
1099244432,3352471.0
1093464814,575183.0
1100150974,722251.0
1096531550,1153428.0
1093080696,6105585.0
1099708462,495086.0
1079262890,831810.0
1099756052,1392404.0
1100155822,840894.0
1099758370,921218.0
1099854192,1691625.0
1100001050,612731.0
1100143634,1598167.0
1099619840,617075.0
1100071078,842914.0
1100005320,1569957.0
1081250298,881962.0
1100019114,5669056.0
1099754018,702168.0
1099879366,893189.0
1100072054,920895.0
1099358582,819147.0
1099733246,1145479.0
1097497426,1163520.0
1092685052,1061751.0
1099533384,1404471.0
1098928812,859607.0
1100038162,1578908.0
1090904066,819123.0
1100062136,975649.0
1092222596,546949.0
1093987978,1305514.0
1099978722,463335.0
1099356118,846428.0
1100052756,1495005.0
1099767270,2063998.0
1099957560,2376883.0
1099927836,886388.0
1100029198,3133028.0
1099308936,1263067.0
1099918736,1881027.0
1100135480,4650897.0
1096008822,1828793.0
1090553526,1771150.0
1099815058,578412.0
1080465964,442441.0
1095523788,434096.0
1099665822,574255.0
1094909690,2207493.0
1098084766,561021.0
1089826118,927410.0
1098371270,3090727.0
1098140362,1750475.0
1086181444,745317.0
1095379748,1002682.0
1090510502,1422469.0
1100266526,1087137.0
1100078576,847166.0
1098900090,554288.0
1098767312,627222.0
1099766750,1014425.0
1099933239,1169176.0
1100157672,1350626.0
1095782676,792628.0
1096035984,580621.0
1098011562,906999.0
1100063072,1653315.0
1099575274,1559618.0
1098704900,1165669.0
1099611176,2645729.0
1100067622,3724536.0
1099043048,1289747.0
1078412133,699065.0
1099131568,793674.0
1097030290,2205160.0
1100240976,1082321.0
1099073454,611958.0
1095504642,5224165.0
1091698772,1549827.0
1099735818,1134875.0
1100051576,7847286.0
1099003996,2456369.0
1059078902,783466.0
1098653074,584134.0
1100021862,580791.0
1099764288,1873361.0
1045501974,2318037.0
1099684408,467351.0
1099967530,1466302.0
1100189840,2005691.0
1099936735,2320542.0
1100172718,2223000.0
1099534428,727901.0
1099950844,2488678.0
1099891042,2116862.0
1092673526,1134764.0
1100150954,1722097.0
1099937780,1167947.0
1099933195,1044816.0
1092466306,445851.0
1098719248,3088168.0
1098520886,1783902.0
1096093170,1134823.0
1091854812,2583647.0
1099474936,3040845.0
1099987342,1847585.0
1099832382,3385937.0
1099636158,755292.0
1100178190,1083842.0
1100034738,2441538.0
1096694282,2957091.0
1089536090,3849304.0
1100077604,3160096.0
1097106610,2713275.0
1099983780,2746983.0
1098040088,865215.0
1098946936,2716632.0
1099328068,638521.0
1100040074,2036459.0
1100253480,5238240.0
1096073778,5129016.0
1100072576,908835.0
1100114440,3382598.0
1100107174,1132830.0
1100134442,5229257.0
1098713744,1404707.0
1099862334,2016612.0
1099386662,2036966.0
1098145402,678232.0
1093912348,1445892.0
1097128668,1186307.0
1099400100,1104254.0
1099054080,2521913.0
1099891478,606771.0
1090880520,606607.0
1097821970,918876.0
1100200032,1770823.0
1094963248,1067254.0
1099211524,2782550.0
1097007514,1060773.0
1087402046,1904817.0
1091760078,2009062.0
1100263172,2943848.0
1092549442,364314.0
1099370864,4106945.0
1099486318,2336964.0
1100206318,449887.0
1100116374,1369537.0
1098490924,530520.0
1099443808,1063893.0
1099280090,1931370.0
1100034642,734479.0
1099604502,2094746.0
1100126220,1748516.0
1098369032,4074156.0
1100152834,791599.0
1100005156,1959642.0
1099091928,606914.0
1099924120,1886180.0
1099397806,972068.0
1099900606,3510095.0
1100106476,1358602.0
1099978282,586029.0
1100156228,1616542.0
1091544918,1126472.0
1096803846,1120347.0
1099548146,379431.0
1100027044,2738410.0
1097891308,2768848.0
1099447872,3461939.0
1097170014,910855.0
1099090936,627030.0
1093940376,1405655.0
1100125288,906610.0
1096544462,420700.0
1099567810,2100951.0
1099507326,445904.0
1099784092,1430858.0
1100058770,2743893.0
1099151998,1779009.0
1097904068,2889111.0
1096164556,1491634.0
1093962062,1055520.0
1099499242,1447305.0
1098045352,1760921.0
1100159684,3852540.0
1099663478,1130825.0
1099112433,528069.0
1095107948,934814.0
1100203756,1747423.0
1099539802,3419002.0
1099405066,2165315.0
1099380134,1291987.0
1091212200,984898.0
1100162942,473379.0
1099590448,1100076.0
1100045588,3670567.0
1098967312,448718.0
1099960598,1219038.0
1098731592,845414.0
1099135206,556018.0
1085992596,865675.0
1099892440,2909134.0
1098763272,443676.0
1095306380,896817.0
1099940090,2352597.0
1083707391,1213287.0
1100026034,8192368.0
1098065418,530480.0
1098588200,1285908.0
1098530582,1323739.0
1097791398,1802700.0
1099537186,1555288.0
1099896474,1723355.0
1092741402,623643.0
1092426352,2830578.0
1099239786,1431552.0
1095952710,1328555.0
1099835020,990583.0
1099970022,751516.0
1100129848,2654968.0
1096227314,1259606.0
1099860308,2561559.0
1100104448,808778.0
1098036398,863973.0
1100097018,2916893.0
1099109775,3964043.0
1100105838,603106.0
1099107581,2455383.0
1100132096,761737.0
1099372174,1791115.0
1099822428,429757.0
1099542002,3436051.0
1100098042,2549650.0
1099375888,1502753.0
1097743092,1417863.0
1095955238,509009.0
1085817032,1691664.0
1099852600,2752135.0
1099910226,1455942.0
1099591326,2416091.0
1100211818,2682692.0
1100187364,3633604.0
1100057740,5325572.0
1091358836,461537.0
1099546366,1880459.0
1091892100,2440390.0
1099119895,2284182.0
1098317630,3449477.0
1099908282,664576.0
1099852184,1431002.0
1099789852,3942610.0
1100268280,1286829.0
1099787962,1922253.0
1100099438,729847.0
1092779290,785743.0
1100154476,2164662.0
1100217254,1992954.0
1096483776,693974.0
1099439086,6371903.0
1095457336,1319887.0
1092704000,1497797.0
1054408750,1446111.0
1094337780,1027509.0
1100049970,1278468.0
1099404474,1395477.0
1086388746,1884558.0
1099631146,6452830.0
1082847416,1245151.0
1100160272,641615.0
1099258718,969380.0
1097443468,3657786.0
1099986372,1067624.0
1099528376,368749.0
1088559128,1917576.0
1100097020,6936311.0
1100035468,566427.0
1087244280,581634.0
1100245060,2769009.0
1100025400,700816.0
1092743558,7254917.0
1099915648,494841.0
1100019530,987131.0
1096456938,2011756.0
1094464168,1363442.0
1099614212,2469504.0
1100079744,865785.0
1099828370,15461021.0
1093398004,1262909.0
1095606784,1037795.0
1100243118,1039529.0
1100141480,2188010.0
1099899896,7168692.0
1099187694,3671627.0
1100063378,3002204.0
1099526906,2282818.0
1100271872,895793.0
1089617129,805738.0
1094495610,3790983.0
1096771796,788827.0
1099591368,1068391.0
1098865280,3601703.0
1100044128,4731958.0
1076222725,2038109.0
1099852670,1940818.0
1098943720,1089976.0
1099882496,3567219.0
1100166318,1346025.0
1099643124,1749235.0
1095578958,2231313.0
1099350670,1589557.0
1100013836,2740831.0
1089834198,1024469.0
1099614490,901639.0
1079353814,1461014.0
1100037262,5149210.0
1097855220,1170328.0
1088906014,772931.0
1099813534,1508352.0
1099720348,1669552.0
1099904748,3398447.0
1095907030,2871212.0
1099468838,3293775.0
1099982678,992962.0
1095903510,2030562.0
1099812026,1067091.0
1100203840,1523123.0
1091868084,1132114.0
1099413718,923001.0
1099084148,475453.0
1099843366,2819192.0
1099543128,551049.0
1100244096,811885.0
1098745800,686949.0
1100072322,842924.0
1099676632,1075201.0
1099830702,758250.0
1099953656,4521128.0
1100079474,987330.0
1099867668,1586450.0
1094974972,3599121.0
1100213116,1922643.0
1099707826,1348528.0
1093648738,668421.0
1100171602,657683.0
1100029090,509818.0
1100242668,1412403.0
1098557232,1401419.0
1095477274,1258890.0
1100041266,3220824.0
1100027512,1101097.0
1099774600,3755300.0
1100044574,743557.0
1099896008,1050390.0
1099744762,1296426.0
1099006106,1359997.0
1095721360,372466.0
1098767222,1292565.0
1099255274,644679.0
1098292442,528459.0
1100145944,5321565.0
1099283574,871500.0
1098417138,755245.0
1099043708,3194366.0
1100207150,925109.0
1098844598,771491.0
1098157914,1439832.0
1098701100,1167829.0
1099922124,5085591.0
1093310034,974025.0
1100114666,1052659.0
1082153178,473002.0
1098057424,2996214.0
1100211088,1279371.0
1100048796,669372.0
1071038739,441092.0
1085572858,3989520.0
1099061012,375540.0
1100178656,2234332.0
1099489466,2134810.0
1093183226,2860994.0
1089693851,539829.0
1090617210,928135.0
1094224928,450358.0
1098712038,884950.0
1099586968,410539.0
1099961910,1087450.0
1098610460,890371.0
1098473264,4081497.0
1097532245,559823.0
1099563480,1237810.0
1100195538,1099454.0
1099147530,1042942.0
1096403830,459422.0
1098892738,2877236.0
1099913356,956249.0
1092164912,1319607.0
1099107193,3133606.0
